Index,Date,Cost
735,2021-01-28 10:00:00,20.6
736,2021-01-28 10:15:00,9.4
737,2021-01-28 10:30:00,24.2
738,2021-01-28 10:45:00,19.6
739,2021-01-28 11:00:00,25.4
740,2021-01-28 11:15:00,17.8
741,2021-01-28 11:30:00,24.8
742,2021-01-28 11:45:00,25.2
743,2021-01-28 12:00:00,12.8
744,2021-01-28 12:15:00,14.2
745,2021-01-28 12:30:00,19.2
746,2021-01-28 12:45:00,22.2
747,2021-01-28 13:00:00,29.4
748,2021-01-28 13:15:00,20.4
749,2021-01-28 13:30:00,14.0
750,2021-01-28 13:45:00,22.4
751,2021-01-28 14:00:00,11.0
752,2021-01-28 14:15:00,24.6
753,2021-01-28 14:30:00,18.4
754,2021-01-28 14:45:00,15.0
755,2021-01-28 15:00:00,20.0
756,2021-01-28 15:15:00,17.8
757,2021-01-28 15:30:00,19.6
758,2021-01-28 15:45:00,26.2
759,2021-01-28 16:00:00,9.4
760,2021-01-28 16:15:00,12.6
761,2021-01-28 16:30:00,19.6
762,2021-01-28 16:45:00,30.6
763,2021-01-28 17:00:00,22.8
764,2021-01-28 17:15:00,27.0
765,2021-01-28 17:30:00,26.6
766,2021-01-28 17:45:00,27.2
767,2021-01-28 18:00:00,16.8
768,2021-01-28 18:15:00,20.8
769,2021-01-28 18:30:00,25.2
770,2021-01-28 18:45:00,24.8
771,2021-01-28 19:00:00,15.2
772,2021-01-28 19:15:00,9.4
773,2021-01-28 19:30:00,25.2
774,2021-01-28 19:45:00,1.2
775,2021-01-29 09:45:00,14.4
776,2021-01-29 10:00:00,14.4
777,2021-01-29 10:15:00,20.4
778,2021-01-29 10:30:00,23.0
779,2021-01-29 10:45:00,21.6
780,2021-01-29 11:00:00,20.4
781,2021-01-29 11:15:00,14.6
782,2021-01-29 11:30:00,19.0
783,2021-01-29 11:45:00,16.2
784,2021-01-29 12:00:00,27.6
785,2021-01-29 12:15:00,7.0
786,2021-01-29 12:30:00,27.4
787,2021-01-29 12:45:00,19.8
788,2021-01-29 13:00:00,24.0
789,2021-01-29 13:15:00,21.0
790,2021-01-29 13:30:00,14.6
791,2021-01-29 13:45:00,10.8
792,2021-01-29 14:00:00,22.2
793,2021-01-29 14:15:00,13.0
794,2021-01-29 14:30:00,17.6
795,2021-01-29 14:45:00,20.6
796,2021-01-29 15:00:00,13.2
797,2021-01-29 15:15:00,31.2
798,2021-01-29 15:30:00,25.4
799,2021-01-29 15:45:00,9.2
800,2021-01-29 16:00:00,22.0
801,2021-01-29 16:15:00,18.2
802,2021-01-29 16:30:00,28.6
803,2021-01-29 16:45:00,15.4
804,2021-01-29 17:00:00,29.8
805,2021-01-29 17:15:00,24.2
806,2021-01-29 17:30:00,19.8
807,2021-01-29 17:45:00,32.0
808,2021-01-29 18:00:00,28.2
809,2021-01-29 18:15:00,27.6
810,2021-01-29 18:30:00,23.2
811,2021-01-29 18:45:00,24.4
812,2021-01-29 19:00:00,21.0
813,2021-01-29 19:15:00,17.6
814,2021-01-29 19:30:00,6.0
815,2021-01-30 09:30:00,0.2
816,2021-01-30 09:45:00,8.6
817,2021-01-30 10:00:00,18.4
818,2021-01-30 10:15:00,12.4
819,2021-01-30 10:30:00,22.4
820,2021-01-30 10:45:00,18.4
821,2021-01-30 11:00:00,11.0
822,2021-01-30 11:15:00,28.2
823,2021-01-30 11:30:00,19.2
824,2021-01-30 11:45:00,30.6
825,2021-01-30 12:00:00,15.8
826,2021-01-30 12:15:00,29.8
827,2021-01-30 12:30:00,20.8
828,2021-01-30 12:45:00,22.6
829,2021-01-30 13:00:00,24.8
830,2021-01-30 13:15:00,16.2
831,2021-01-30 13:30:00,15.4
832,2021-01-30 13:45:00,25.2
833,2021-01-30 14:00:00,16.6
834,2021-01-30 14:15:00,15.2
835,2021-01-30 14:30:00,12.4
836,2021-01-30 14:45:00,19.6
837,2021-01-30 15:00:00,15.0
838,2021-01-30 15:15:00,20.8
839,2021-01-30 15:30:00,30.8
840,2021-01-30 15:45:00,25.0
841,2021-01-30 16:00:00,17.8
842,2021-01-30 16:15:00,17.0
843,2021-01-30 16:30:00,25.4
844,2021-01-30 16:45:00,23.0
845,2021-01-30 17:00:00,23.6
846,2021-01-30 17:15:00,18.0
847,2021-01-30 17:30:00,26.0
848,2021-01-30 17:45:00,28.0
849,2021-01-30 18:00:00,32.8
850,2021-01-30 18:15:00,36.2
851,2021-01-30 18:30:00,29.4
852,2021-01-30 18:45:00,17.4
853,2021-01-30 19:00:00,20.8
854,2021-01-30 19:15:00,25.4
855,2021-01-30 19:30:00,25.6
856,2021-01-31 10:00:00,10.8
857,2021-01-31 10:15:00,10.4
858,2021-01-31 10:30:00,22.6
859,2021-01-31 10:45:00,29.2
860,2021-01-31 11:00:00,27.0
861,2021-01-31 11:15:00,13.4
862,2021-01-31 11:30:00,27.8
863,2021-01-31 11:45:00,21.2
864,2021-01-31 12:00:00,17.0
865,2021-01-31 12:15:00,44.2
866,2021-01-31 12:30:00,22.6
867,2021-01-31 12:45:00,27.2
868,2021-01-31 13:00:00,32.0
869,2021-01-31 13:15:00,21.8
870,2021-01-31 13:30:00,27.8
871,2021-01-31 13:45:00,22.8
872,2021-01-31 14:00:00,34.8
873,2021-01-31 14:15:00,24.4
874,2021-01-31 14:30:00,23.6
875,2021-01-31 14:45:00,29.8
876,2021-01-31 15:00:00,32.4
877,2021-01-31 15:15:00,25.2
878,2021-01-31 15:30:00,27.8
879,2021-01-31 15:45:00,27.0
880,2021-01-31 16:00:00,31.0
881,2021-01-31 16:15:00,29.8
882,2021-01-31 16:30:00,34.4
883,2021-01-31 16:45:00,32.2
884,2021-01-31 17:00:00,36.4
885,2021-01-31 17:15:00,36.8
886,2021-01-31 17:30:00,30.0
887,2021-01-31 17:45:00,26.2
888,2021-01-31 18:00:00,26.6
889,2021-01-31 18:15:00,38.2
890,2021-01-31 18:30:00,23.8
891,2021-01-31 18:45:00,39.6
892,2021-01-31 19:00:00,36.8
893,2021-01-31 19:15:00,23.6
894,2021-01-31 19:30:00,28.6
895,2021-01-31 19:45:00,14.6
896,2021-02-01 09:45:00,6.0
897,2021-02-01 10:00:00,7.2
898,2021-02-01 10:15:00,22.2
899,2021-02-01 10:30:00,28.4
900,2021-02-01 10:45:00,26.4
901,2021-02-01 11:00:00,37.6
902,2021-02-01 11:15:00,29.8
903,2021-02-01 11:30:00,30.2
904,2021-02-01 11:45:00,27.0
905,2021-02-01 12:00:00,31.8
906,2021-02-01 12:15:00,27.0
907,2021-02-01 12:30:00,25.8
908,2021-02-01 12:45:00,29.0
909,2021-02-01 13:00:00,24.8
910,2021-02-01 13:15:00,35.4
911,2021-02-01 13:30:00,38.0
912,2021-02-01 13:45:00,35.6
913,2021-02-01 14:00:00,28.8
914,2021-02-01 14:15:00,32.0
915,2021-02-01 14:30:00,39.8
916,2021-02-01 14:45:00,32.0
917,2021-02-01 15:00:00,31.2
918,2021-02-01 15:15:00,27.8
919,2021-02-01 15:30:00,26.0
920,2021-02-01 15:45:00,35.4
921,2021-02-01 16:00:00,33.6
922,2021-02-01 16:15:00,16.4
923,2021-02-01 16:30:00,17.0
924,2021-02-01 16:45:00,27.0
925,2021-02-01 17:00:00,27.8
926,2021-02-01 17:15:00,30.4
927,2021-02-01 17:30:00,28.4
928,2021-02-01 17:45:00,32.2
929,2021-02-01 18:00:00,30.0
930,2021-02-01 18:15:00,34.4
931,2021-02-01 18:30:00,42.0
932,2021-02-01 18:45:00,22.8
933,2021-02-01 19:00:00,27.4
934,2021-02-01 19:15:00,22.4
935,2021-02-01 19:30:00,18.0
936,2021-02-01 19:45:00,15.6
937,2021-02-01 20:00:00,9.0
938,2021-02-03 09:45:00,1.0
939,2021-02-03 10:00:00,16.8
940,2021-02-03 10:15:00,23.0
941,2021-02-03 10:30:00,13.8
942,2021-02-03 10:45:00,15.8
943,2021-02-03 11:00:00,25.8
944,2021-02-03 11:15:00,11.8
945,2021-02-03 11:30:00,26.4
946,2021-02-03 11:45:00,26.8
947,2021-02-03 12:00:00,26.4
948,2021-02-03 12:15:00,27.6
949,2021-02-03 12:30:00,29.4
950,2021-02-03 12:45:00,31.6
951,2021-02-03 13:00:00,30.8
952,2021-02-03 13:15:00,31.4
953,2021-02-03 13:30:00,27.8
954,2021-02-03 13:45:00,25.8
955,2021-02-03 14:00:00,16.6
956,2021-02-03 14:15:00,9.6
957,2021-02-03 14:30:00,21.0
958,2021-02-03 14:45:00,15.0
959,2021-02-03 15:00:00,30.2
960,2021-02-03 15:15:00,21.2
961,2021-02-03 15:30:00,25.4
962,2021-02-03 15:45:00,36.8
963,2021-02-03 16:00:00,20.2
964,2021-02-03 16:15:00,22.0
965,2021-02-03 16:30:00,24.4
966,2021-02-03 16:45:00,26.2
967,2021-02-03 17:00:00,24.0
968,2021-02-03 17:15:00,44.0
969,2021-02-03 17:30:00,13.2
970,2021-02-03 17:45:00,25.4
971,2021-02-03 18:00:00,29.4
972,2021-02-03 18:15:00,31.4
973,2021-02-03 18:30:00,27.8
974,2021-02-03 18:45:00,24.2
975,2021-02-03 19:00:00,22.8
976,2021-02-03 19:15:00,16.4
977,2021-02-03 19:30:00,11.2
978,2021-02-03 19:45:00,5.4
979,2021-02-03 20:00:00,3.6
980,2021-02-04 10:00:00,4.2
981,2021-02-04 10:15:00,11.2
982,2021-02-04 10:30:00,10.0
983,2021-02-04 10:45:00,19.6
984,2021-02-04 11:00:00,12.0
985,2021-02-04 11:15:00,22.8
986,2021-02-04 11:30:00,12.6
987,2021-02-04 11:45:00,21.8
988,2021-02-04 12:00:00,14.0
989,2021-02-04 12:15:00,24.4
990,2021-02-04 12:30:00,14.6
991,2021-02-04 12:45:00,25.4
992,2021-02-04 13:00:00,6.6
993,2021-02-04 13:15:00,20.2
994,2021-02-04 13:30:00,10.8
995,2021-02-04 13:45:00,28.2
996,2021-02-04 14:00:00,14.6
997,2021-02-04 14:15:00,17.6
998,2021-02-04 14:30:00,24.8
999,2021-02-04 14:45:00,19.8
1000,2021-02-04 15:00:00,10.0
1001,2021-02-04 15:15:00,19.0
1002,2021-02-04 15:30:00,20.6
1003,2021-02-04 15:45:00,16.4
1004,2021-02-04 16:00:00,19.4
1005,2021-02-04 16:15:00,14.6
1006,2021-02-04 16:30:00,24.6
1007,2021-02-04 16:45:00,24.6
1008,2021-02-04 17:00:00,24.6
1009,2021-02-04 17:15:00,15.0
1010,2021-02-04 17:30:00,26.2
1011,2021-02-04 17:45:00,26.6
1012,2021-02-04 18:00:00,16.2
1013,2021-02-04 18:15:00,29.2
1014,2021-02-04 18:30:00,29.0
1015,2021-02-04 18:45:00,12.2
1016,2021-02-04 19:00:00,24.2
1017,2021-02-04 19:15:00,24.0
1018,2021-02-04 19:30:00,13.0
1019,2021-02-04 19:45:00,3.2
1020,2021-02-05 09:45:00,7.0
1021,2021-02-05 10:00:00,14.0
1022,2021-02-05 10:15:00,4.8
1023,2021-02-05 10:30:00,14.2
1024,2021-02-05 10:45:00,17.0
1025,2021-02-05 11:00:00,10.4
1026,2021-02-05 11:15:00,22.4
1027,2021-02-05 11:30:00,19.0
1028,2021-02-05 11:45:00,16.6
1029,2021-02-05 12:00:00,28.2
1030,2021-02-05 12:15:00,17.0
1031,2021-02-05 12:30:00,13.4
1032,2021-02-05 12:45:00,11.4
1033,2021-02-05 13:00:00,15.8
1034,2021-02-05 13:15:00,9.2
1035,2021-02-05 13:30:00,19.0
1036,2021-02-05 13:45:00,22.2
1037,2021-02-05 14:00:00,19.8
1038,2021-02-05 14:15:00,16.0
1039,2021-02-05 14:30:00,17.8
1040,2021-02-05 14:45:00,21.2
1041,2021-02-05 15:00:00,11.6
1042,2021-02-05 15:15:00,20.2
1043,2021-02-05 15:30:00,13.0
1044,2021-02-05 15:45:00,21.2
1045,2021-02-05 16:00:00,27.0
1046,2021-02-05 16:15:00,24.2
1047,2021-02-05 16:30:00,21.2
1048,2021-02-05 16:45:00,15.8
1049,2021-02-05 17:00:00,24.0
1050,2021-02-05 17:15:00,9.8
1051,2021-02-05 17:30:00,10.2
1052,2021-02-05 17:45:00,26.8
1053,2021-02-05 18:00:00,20.8
1054,2021-02-05 18:15:00,14.6
1055,2021-02-05 18:30:00,23.6
1056,2021-02-05 18:45:00,14.8
1057,2021-02-05 19:00:00,17.8
1058,2021-02-05 19:15:00,23.6
1059,2021-02-05 19:30:00,0.2
1060,2021-02-05 19:45:00,1.4
1061,2021-02-06 10:00:00,18.6
1062,2021-02-06 10:15:00,11.0
1063,2021-02-06 10:30:00,22.0
1064,2021-02-06 10:45:00,28.4
1065,2021-02-06 11:00:00,19.6
1066,2021-02-06 11:15:00,21.0
1067,2021-02-06 11:30:00,17.8
1068,2021-02-06 11:45:00,15.8
1069,2021-02-06 12:00:00,20.0
1070,2021-02-06 12:15:00,18.4
1071,2021-02-06 12:30:00,24.2
1072,2021-02-06 12:45:00,8.2
1073,2021-02-06 13:00:00,9.0
1074,2021-02-06 13:15:00,21.8
1075,2021-02-06 13:30:00,15.6
1076,2021-02-06 13:45:00,8.2
1077,2021-02-06 14:00:00,19.2
1078,2021-02-06 14:15:00,9.2
1079,2021-02-06 14:30:00,19.6
1080,2021-02-06 14:45:00,28.4
1081,2021-02-06 15:00:00,26.8
1082,2021-02-06 15:15:00,26.8
1083,2021-02-06 15:30:00,20.2
1084,2021-02-06 15:45:00,22.6
1085,2021-02-06 16:00:00,20.0
1086,2021-02-06 16:15:00,14.6
1087,2021-02-06 16:30:00,16.2
1088,2021-02-06 16:45:00,21.2
1089,2021-02-06 17:00:00,16.2
1090,2021-02-06 17:15:00,18.4
1091,2021-02-06 17:30:00,32.0
1092,2021-02-06 17:45:00,18.0
1093,2021-02-06 18:00:00,32.0
1094,2021-02-06 18:15:00,24.6
1095,2021-02-06 18:30:00,18.4
1096,2021-02-06 18:45:00,16.6
1097,2021-02-06 19:00:00,12.2
1098,2021-02-06 19:15:00,14.4
1099,2021-02-06 19:30:00,11.4
1100,2021-02-06 19:45:00,0.8
1101,2021-02-06 20:00:00,0.6
1102,2021-02-07 10:00:00,20.8
1103,2021-02-07 10:15:00,36.8
1104,2021-02-07 10:30:00,18.8
1105,2021-02-07 10:45:00,32.2
1106,2021-02-07 11:00:00,16.2
1107,2021-02-07 11:15:00,19.2
1108,2021-02-07 11:30:00,26.6
1109,2021-02-07 11:45:00,19.4
1110,2021-02-07 12:00:00,21.6
1111,2021-02-07 12:15:00,22.6
1112,2021-02-07 12:30:00,36.0
1113,2021-02-07 12:45:00,18.8
1114,2021-02-07 13:00:00,22.4
1115,2021-02-07 13:15:00,27.8
1116,2021-02-07 13:30:00,19.6
1117,2021-02-07 13:45:00,28.2
1118,2021-02-07 14:00:00,27.0
1119,2021-02-07 14:15:00,16.8
1120,2021-02-07 14:30:00,32.4
1121,2021-02-07 14:45:00,17.4
1122,2021-02-07 15:00:00,15.8
1123,2021-02-07 15:15:00,23.0
1124,2021-02-07 15:30:00,19.6
1125,2021-02-07 15:45:00,28.2
1126,2021-02-07 16:00:00,29.2
1127,2021-02-07 16:15:00,36.0
1128,2021-02-07 16:30:00,36.8
1129,2021-02-07 16:45:00,28.4
1130,2021-02-07 17:00:00,18.0
1131,2021-02-07 17:15:00,31.0
1132,2021-02-07 17:30:00,32.0
1133,2021-02-07 17:45:00,37.6
1134,2021-02-07 18:00:00,20.8
1135,2021-02-07 18:15:00,28.2
1136,2021-02-07 18:30:00,36.2
1137,2021-02-07 18:45:00,36.6
1138,2021-02-07 19:00:00,22.2
1139,2021-02-07 19:15:00,23.8
1140,2021-02-07 19:30:00,27.6
1141,2021-02-07 19:45:00,13.4
1142,2021-02-08 09:45:00,1.4
1143,2021-02-08 10:00:00,31.0
1144,2021-02-08 10:15:00,28.0
1145,2021-02-08 10:30:00,24.0
1146,2021-02-08 10:45:00,23.8
1147,2021-02-08 11:00:00,34.8
1148,2021-02-08 11:15:00,33.6
1149,2021-02-08 11:30:00,30.6
1150,2021-02-08 11:45:00,26.8
1151,2021-02-08 12:00:00,29.8
1152,2021-02-08 12:15:00,24.2
1153,2021-02-08 12:30:00,28.6
1154,2021-02-08 12:45:00,31.0
1155,2021-02-08 13:00:00,22.8
1156,2021-02-08 13:15:00,44.4
1157,2021-02-08 13:30:00,31.0
1158,2021-02-08 13:45:00,28.2
1159,2021-02-08 14:00:00,29.2
1160,2021-02-08 14:15:00,31.6
1161,2021-02-08 14:30:00,23.8
1162,2021-02-08 14:45:00,27.0
1163,2021-02-08 15:00:00,29.6
1164,2021-02-08 15:15:00,25.0
1165,2021-02-08 15:30:00,29.2
1166,2021-02-08 15:45:00,38.2
1167,2021-02-08 16:00:00,31.2
1168,2021-02-08 16:15:00,22.4
1169,2021-02-08 16:30:00,28.6
1170,2021-02-08 16:45:00,35.6
1171,2021-02-08 17:00:00,21.0
1172,2021-02-08 17:15:00,23.4
1173,2021-02-08 17:30:00,40.6
1174,2021-02-08 17:45:00,31.0
1175,2021-02-08 18:00:00,35.4
1176,2021-02-08 18:15:00,28.4
1177,2021-02-08 18:30:00,19.0
1178,2021-02-08 18:45:00,30.2
1179,2021-02-08 19:00:00,22.8
1180,2021-02-08 19:15:00,31.8
1181,2021-02-08 19:30:00,18.6
1182,2021-02-08 19:45:00,4.6
1183,2021-02-10 09:45:00,12.8
1184,2021-02-10 10:00:00,17.6
1185,2021-02-10 10:15:00,17.2
1186,2021-02-10 10:30:00,21.4
1187,2021-02-10 10:45:00,19.4
1188,2021-02-10 11:00:00,20.0
1189,2021-02-10 11:15:00,24.2
1190,2021-02-10 11:30:00,21.0
1191,2021-02-10 11:45:00,16.8
1192,2021-02-10 12:00:00,19.0
1193,2021-02-10 12:15:00,27.2
1194,2021-02-10 12:30:00,20.2
1195,2021-02-10 12:45:00,31.0
1196,2021-02-10 13:00:00,35.8
1197,2021-02-10 13:15:00,28.2
1198,2021-02-10 13:30:00,24.0
1199,2021-02-10 13:45:00,10.0
1200,2021-02-10 14:00:00,14.6
1201,2021-02-10 14:15:00,15.8
1202,2021-02-10 14:30:00,23.0
1203,2021-02-10 14:45:00,13.0
1204,2021-02-10 15:00:00,35.8
1205,2021-02-10 15:15:00,38.0
1206,2021-02-10 15:30:00,30.2
1207,2021-02-10 15:45:00,25.2
1208,2021-02-10 16:00:00,24.0
1209,2021-02-10 16:15:00,21.8
1210,2021-02-10 16:30:00,20.0
1211,2021-02-10 16:45:00,19.8
1212,2021-02-10 17:00:00,33.2
1213,2021-02-10 17:15:00,25.6
1214,2021-02-10 17:30:00,33.8
1215,2021-02-10 17:45:00,31.6
1216,2021-02-10 18:00:00,22.8
1217,2021-02-10 18:15:00,28.0
1218,2021-02-10 18:30:00,22.2
1219,2021-02-10 18:45:00,19.8
1220,2021-02-10 19:00:00,13.2
1221,2021-02-10 19:15:00,20.8
1222,2021-02-10 19:30:00,6.0
1223,2021-02-10 19:45:00,24.8
1224,2021-02-10 20:00:00,4.4
1225,2021-02-11 09:30:00,0.4
1226,2021-02-11 09:45:00,10.8
1227,2021-02-11 10:00:00,16.2
1228,2021-02-11 10:15:00,19.8
1229,2021-02-11 10:30:00,9.6
1230,2021-02-11 10:45:00,10.2
1231,2021-02-11 11:00:00,18.8
1232,2021-02-11 11:15:00,16.6
1233,2021-02-11 11:30:00,17.0
1234,2021-02-11 11:45:00,27.4
1235,2021-02-11 12:00:00,12.4
1236,2021-02-11 12:15:00,13.6
1237,2021-02-11 12:30:00,13.8
1238,2021-02-11 12:45:00,20.8
1239,2021-02-11 13:00:00,21.8
1240,2021-02-11 13:15:00,19.8
1241,2021-02-11 13:30:00,20.6
1242,2021-02-11 13:45:00,24.6
1243,2021-02-11 14:00:00,12.8
1244,2021-02-11 14:15:00,11.8
1245,2021-02-11 14:30:00,21.6
1246,2021-02-11 14:45:00,10.8
1247,2021-02-11 15:00:00,18.8
1248,2021-02-11 15:15:00,24.4
1249,2021-02-11 15:30:00,19.8
1250,2021-02-11 15:45:00,28.8
1251,2021-02-11 16:00:00,18.6
1252,2021-02-11 16:15:00,16.4
1253,2021-02-11 16:30:00,21.8
1254,2021-02-11 16:45:00,22.2
1255,2021-02-11 17:00:00,14.2
1256,2021-02-11 17:15:00,23.2
1257,2021-02-11 17:30:00,14.0
1258,2021-02-11 17:45:00,25.2
1259,2021-02-11 18:00:00,27.4
1260,2021-02-11 18:15:00,28.8
1261,2021-02-11 18:30:00,17.6
1262,2021-02-11 18:45:00,27.6
1263,2021-02-11 19:00:00,17.2
1264,2021-02-11 19:15:00,18.2
1265,2021-02-11 19:30:00,7.8
1266,2021-02-12 09:45:00,2.0
1267,2021-02-12 10:00:00,24.8
1268,2021-02-12 10:15:00,19.6
1269,2021-02-12 10:30:00,20.4
1270,2021-02-12 10:45:00,18.6
1271,2021-02-12 11:00:00,17.4
1272,2021-02-12 11:15:00,23.0
1273,2021-02-12 11:30:00,20.4
1274,2021-02-12 11:45:00,29.6
1275,2021-02-12 12:00:00,21.6
1276,2021-02-12 12:15:00,28.4
1277,2021-02-12 12:30:00,15.4
1278,2021-02-12 12:45:00,21.2
1279,2021-02-12 13:00:00,19.0
1280,2021-02-12 13:15:00,20.2
1281,2021-02-12 13:30:00,21.6
1282,2021-02-12 13:45:00,13.6
1283,2021-02-12 14:00:00,30.2
1284,2021-02-12 14:15:00,22.4
1285,2021-02-12 14:30:00,17.0
1286,2021-02-12 14:45:00,22.4
1287,2021-02-12 15:00:00,17.6
1288,2021-02-12 15:15:00,29.4
1289,2021-02-12 15:30:00,17.2
1290,2021-02-12 15:45:00,20.8
1291,2021-02-12 16:00:00,31.4
1292,2021-02-12 16:15:00,29.8
1293,2021-02-12 16:30:00,20.2
1294,2021-02-12 16:45:00,18.4
1295,2021-02-12 17:00:00,19.8
1296,2021-02-12 17:15:00,28.2
1297,2021-02-12 17:30:00,25.2
1298,2021-02-12 17:45:00,30.8
1299,2021-02-12 18:00:00,32.4
1300,2021-02-12 18:15:00,33.4
1301,2021-02-12 18:30:00,29.0
1302,2021-02-12 18:45:00,15.4
1303,2021-02-12 19:00:00,29.2
1304,2021-02-12 19:15:00,15.0
1305,2021-02-12 19:30:00,6.8
1306,2021-02-12 19:45:00,0.4
1307,2021-02-13 09:45:00,7.8
1308,2021-02-13 10:00:00,18.0
1309,2021-02-13 10:15:00,17.0
1310,2021-02-13 10:30:00,22.4
1311,2021-02-13 10:45:00,22.0
1312,2021-02-13 11:00:00,5.6
1313,2021-02-13 11:15:00,11.0
1314,2021-02-13 11:30:00,19.8
1315,2021-02-13 11:45:00,17.0
1316,2021-02-13 12:00:00,20.0
1317,2021-02-13 12:15:00,18.4
1318,2021-02-13 12:30:00,13.8
1319,2021-02-13 12:45:00,13.2
1320,2021-02-13 13:00:00,20.6
1321,2021-02-13 13:15:00,22.2
1322,2021-02-13 13:30:00,20.6
1323,2021-02-13 13:45:00,11.8
1324,2021-02-13 14:00:00,15.4
1325,2021-02-13 14:15:00,20.8
1326,2021-02-13 14:30:00,13.8
1327,2021-02-13 14:45:00,16.6
1328,2021-02-13 15:00:00,16.2
1329,2021-02-13 15:15:00,29.4
1330,2021-02-13 15:30:00,14.0
1331,2021-02-13 15:45:00,28.8
1332,2021-02-13 16:00:00,26.4
1333,2021-02-13 16:15:00,36.2
1334,2021-02-13 16:30:00,22.6
1335,2021-02-13 16:45:00,28.0
1336,2021-02-13 17:00:00,32.8
1337,2021-02-13 17:15:00,20.2
1338,2021-02-13 17:30:00,26.2
1339,2021-02-13 17:45:00,29.2
1340,2021-02-13 18:00:00,36.0
1341,2021-02-13 18:15:00,31.8
1342,2021-02-13 18:30:00,24.6
1343,2021-02-13 18:45:00,16.0
1344,2021-02-13 19:00:00,29.6
1345,2021-02-13 19:15:00,23.4
1346,2021-02-13 19:30:00,14.8
1347,2021-02-14 10:00:00,19.0
1348,2021-02-14 10:15:00,36.8
1349,2021-02-14 10:30:00,14.0
1350,2021-02-14 10:45:00,30.6
1351,2021-02-14 11:00:00,17.8
1352,2021-02-14 11:15:00,28.2
1353,2021-02-14 11:30:00,20.0
1354,2021-02-14 11:45:00,36.6
1355,2021-02-14 12:00:00,30.2
1356,2021-02-14 12:15:00,25.0
1357,2021-02-14 12:30:00,23.0
1358,2021-02-14 12:45:00,24.4
1359,2021-02-14 13:00:00,18.6
1360,2021-02-14 13:15:00,23.4
1361,2021-02-14 13:30:00,29.8
1362,2021-02-14 13:45:00,30.6
1363,2021-02-14 14:00:00,34.2
1364,2021-02-14 14:15:00,19.6
1365,2021-02-14 14:30:00,11.2
1366,2021-02-14 14:45:00,13.8
1367,2021-02-14 15:00:00,16.0
1368,2021-02-14 15:15:00,10.8
1369,2021-02-14 15:30:00,30.6
1370,2021-02-14 15:45:00,30.4
1371,2021-02-14 16:00:00,12.8
1372,2021-02-14 16:15:00,30.0
1373,2021-02-14 16:30:00,26.6
1374,2021-02-14 16:45:00,29.0
1375,2021-02-14 17:00:00,34.6
1376,2021-02-14 17:15:00,26.0
1377,2021-02-14 17:30:00,42.0
1378,2021-02-14 17:45:00,21.8
1379,2021-02-14 18:00:00,27.4
1380,2021-02-14 18:15:00,25.6
1381,2021-02-14 18:30:00,28.0
1382,2021-02-14 18:45:00,33.0
1383,2021-02-14 19:00:00,32.6
1384,2021-02-14 19:15:00,21.4
1385,2021-02-14 19:30:00,21.8
1386,2021-02-14 19:45:00,6.2
1387,2021-02-15 10:00:00,11.0
1388,2021-02-15 10:15:00,16.6
1389,2021-02-15 10:30:00,15.0
1390,2021-02-15 10:45:00,31.4
1391,2021-02-15 11:00:00,31.0
1392,2021-02-15 11:15:00,33.6
1393,2021-02-15 11:30:00,25.8
1394,2021-02-15 11:45:00,37.6
1395,2021-02-15 12:00:00,27.6
1396,2021-02-15 12:15:00,30.8
1397,2021-02-15 12:30:00,38.0
1398,2021-02-15 12:45:00,24.6
1399,2021-02-15 13:00:00,29.2
1400,2021-02-15 13:15:00,35.2
1401,2021-02-15 13:30:00,33.8
1402,2021-02-15 13:45:00,29.6
1403,2021-02-15 14:00:00,44.6
1404,2021-02-15 14:15:00,41.8
1405,2021-02-15 14:30:00,27.6
1406,2021-02-15 14:45:00,40.8
1407,2021-02-15 15:00:00,22.4
1408,2021-02-15 15:15:00,37.8
1409,2021-02-15 15:30:00,33.8
1410,2021-02-15 15:45:00,36.2
1411,2021-02-15 16:00:00,25.8
1412,2021-02-15 16:15:00,21.2
1413,2021-02-15 16:30:00,22.6
1414,2021-02-15 16:45:00,25.0
1415,2021-02-15 17:00:00,16.0
1416,2021-02-15 17:15:00,22.6
1417,2021-02-15 17:30:00,35.4
1418,2021-02-15 17:45:00,26.6
1419,2021-02-15 18:00:00,25.6
1420,2021-02-15 18:15:00,38.2
1421,2021-02-15 18:30:00,26.2
1422,2021-02-15 18:45:00,45.0
1423,2021-02-15 19:00:00,20.8
1424,2021-02-15 19:15:00,25.4
1425,2021-02-15 19:30:00,39.0
1426,2021-02-15 19:45:00,14.2
1427,2021-02-15 20:00:00,4.4
1428,2021-02-17 09:45:00,5.4
1429,2021-02-17 10:00:00,18.6
1430,2021-02-17 10:15:00,21.2
1431,2021-02-17 10:30:00,22.6
1432,2021-02-17 10:45:00,22.2
1433,2021-02-17 11:00:00,12.6
1434,2021-02-17 11:15:00,16.8
1435,2021-02-17 11:30:00,16.0
1436,2021-02-17 11:45:00,30.8
1437,2021-02-17 12:00:00,37.6
1438,2021-02-17 12:15:00,29.0
1439,2021-02-17 12:30:00,20.6
1440,2021-02-17 12:45:00,16.2
1441,2021-02-17 13:00:00,17.8
1442,2021-02-17 13:15:00,25.6
1443,2021-02-17 13:30:00,20.8
